,Record ID,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class,Course Code,Major College,Subject College,Withdrew No MT,Dropped no MT,Dropped no Fin,Final Grade Number,Mid Term Grade Number
20,20,Registered,AED,22860,KC,A-,A-,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.7,3.7
21,21,Registered,AED,22860,KC,A,A-,ARCH,ID,Fall 2022,JR,AED 22860,CAED,CAED,False,False,False,4.0,3.7
22,22,Registered,AED,22860,KC,F,B+,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,0.0,3.3
23,23,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
24,24,Registered,AED,22860,KC,A,B-,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,2.7
25,25,Registered,AED,22860,KC,B,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.0,4.0
26,26,Registered,AED,22860,KC,B+,B+,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.3,3.3
27,27,Registered,AED,22860,KC,B+,B+,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.3,3.3
28,28,Registered,AED,22860,KC,C-,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,1.7,4.0
29,29,Registered,AED,22860,KC,C,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,2.0,4.0
30,30,Std Withdrawn,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
31,31,Stopped Attending - Failed,AED,22860,KC,W,D,ARCH,ID,Fall 2022,SO,AED 22860,CAED,CAED,False,False,False,0.0,1.0
32,32,Registered,AED,22860,KC,A,A-,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,3.7
33,33,Registered,AED,22860,KC,B-,C-,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,2.7,1.7
34,34,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
35,35,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
36,36,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
37,37,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
38,38,Registered,AED,22860,KC,B-,B,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,2.7,3.0
39,39,Registered,AED,22860,KC,C-,C+,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,1.7,2.3
40,40,Registered,AED,22860,KC,B,,ARCH,ID,Fall 2022,JR,AED 22860,CAED,CAED,False,False,False,3.0,
41,41,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
42,42,Registered,AED,22860,KC,C+,C+,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,2.3,2.3
43,43,Registered,AED,22860,KC,C,C,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,2.0,2.0
44,44,Registered,AED,22860,KC,A,A-,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,3.7
45,45,Registered,AED,22860,KC,B-,,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,2.7,
46,46,Registered,AED,22860,KC,A,,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,
47,47,Registered,AED,22860,KC,C,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,2.0,4.0
48,48,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
49,49,Registered,AED,22860,KC,B-,C,ARCH,ID,Fall 2022,SO,AED 22860,CAED,CAED,False,False,False,2.7,2.0
50,50,Registered,AED,22860,KC,A,,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,
51,51,Registered,AED,22860,KC,A,,ARCH,ID,Fall 2022,SO,AED 22860,CAED,CAED,False,False,False,4.0,
52,52,Registered,AED,22860,KC,A-,B,ARCH,ID,Fall 2022,SO,AED 22860,CAED,CAED,False,False,False,3.7,3.0
53,53,Registered,AED,22860,KC,A,B-,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,2.7
54,54,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
55,55,Registered,AED,22860,KC,B-,B-,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,2.7,2.7
56,56,Registered,AED,22860,KC,C+,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,2.3,4.0
57,57,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
58,58,Registered,AED,22860,KC,C,,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,2.0,
59,59,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
60,60,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
61,61,Registered,AED,22860,KC,C,F,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,2.0,0.0
62,62,Registered,AED,22860,KC,C-,C-,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,1.7,1.7
63,63,Registered,AED,22860,KC,A,B+,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,3.3
64,64,Registered,AED,22860,KC,A-,B+,ARCH,ID,Fall 2022,JR,AED 22860,CAED,CAED,False,False,False,3.7,3.3
65,65,Registered,AED,22860,KC,C,B,ARCH,ID,Fall 2022,JR,AED 22860,CAED,CAED,False,False,False,2.0,3.0
66,66,Registered,AED,22860,KC,B+,A-,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.3,3.7
67,67,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,SO,AED 22860,CAED,CAED,False,False,False,4.0,4.0
68,68,Registered,AED,22860,KC,B+,B,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.3,3.0
69,69,Registered,AED,22860,KC,B-,C,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,2.7,2.0
70,70,Registered,AED,22860,KC,A-,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.7,4.0
71,71,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,SO,AED 22860,CAED,CAED,False,False,False,4.0,4.0
72,72,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
73,73,Registered,AED,22860,KC,B+,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.3,4.0
74,74,Registered,AED,22860,KC,A,A-,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,3.7
75,75,Registered,AED,22860,KC,F,,ARCH,ID,Fall 2022,SO,AED 22860,CAED,CAED,False,False,False,0.0,
76,76,Registered,AED,22860,KC,C+,A-,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,2.3,3.7
77,77,Registered,AED,22860,KC,D+,,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,1.3,
78,78,Stopped Attending - Failed,AED,22860,KC,W,F,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,0.0,0.0
79,79,Registered,AED,22860,KC,B,,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.0,
80,80,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
81,81,Registered,AED,22860,KC,B,B+,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.0,3.3
82,82,Registered,AED,22860,KC,B,A-,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.0,3.7
83,83,Registered,AED,22860,KC,A-,B+,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.7,3.3
84,84,Registered,AED,22860,KC,A-,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.7,4.0
85,85,Registered,AED,22860,KC,A-,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.7,4.0
86,86,Registered,AED,22860,KC,A,B+,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,3.3
87,87,Registered,AED,22860,KC,B,C+,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.0,2.3
88,88,Registered,AED,22860,KC,B,,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.0,
89,89,Registered,AED,22860,KC,,A,ARCH,ID,Fall 2022,JR,AED 22860,CAED,CAED,False,False,False,,4.0
90,90,Registered,AED,22860,KC,B,,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.0,
91,91,Stopped Attending - Failed,AED,22860,KC,W,B+,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,0.0,3.3
92,92,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
93,93,Registered,AED,22860,KC,A,,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,
94,94,Registered,AED,22860,KC,B,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.0,4.0
95,95,Registered,AED,22860,KC,F,B,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,0.0,3.0
96,96,Registered,AED,22860,KC,B+,B,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.3,3.0
97,97,Registered,AED,22860,KC,B,B,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.0,3.0
98,98,Registered,AED,22860,KC,B-,C+,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,2.7,2.3
99,99,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
100,100,Registered,AED,22860,KC,A-,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,3.7,4.0
101,101,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
102,102,Registered,AED,22860,KC,S,S,ARCH,ID,Fall 2022,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
103,103,Registered,AED,22860,KC,,A,ARCH,ID,Spring 2023,FR,AED 22860,CAED,CAED,False,False,False,,4.0
104,104,Registered,AED,22860,KC,D+,D,ARCH,OTH,Spring 2023,FR,AED 22860,Other,CAED,False,False,False,1.3,1.0
105,105,Registered,AED,22860,KC,C+,D+,ARCH,ID,Spring 2023,SO,AED 22860,CAED,CAED,False,False,False,2.3,1.3
106,106,Registered,AED,22860,KC,D,B,ARCH,ID,Spring 2023,FR,AED 22860,CAED,CAED,False,False,False,1.0,3.0
107,107,Registered,AED,22860,KC,A-,A,ARCH,OTH,Spring 2023,FR,AED 22860,Other,CAED,False,False,False,3.7,4.0
108,108,Registered,AED,22860,KC,A,A-,ARCH,OTH,Spring 2023,FR,AED 22860,Other,CAED,False,False,False,4.0,3.7
109,109,Registered,AED,22860,KC,B-,B,ARCH,OTH,Spring 2023,SO,AED 22860,Other,CAED,False,False,False,2.7,3.0
110,110,Stopped Attending - Failed,AED,22860,KC,W,F,ARCH,ID,Spring 2023,JR,AED 22860,CAED,CAED,False,False,False,0.0,0.0
111,111,Stopped Attending - Failed,AED,22860,KC,W,F,ARCH,ID,Spring 2023,FR,AED 22860,CAED,CAED,False,False,False,0.0,0.0
112,112,Registered,AED,22860,KC,C-,F,ARCH,ID,Spring 2023,SO,AED 22860,CAED,CAED,False,False,False,1.7,0.0
113,113,Registered,AED,22860,KC,B,A-,ARCH,ID,Spring 2023,FR,AED 22860,CAED,CAED,False,False,False,3.0,3.7
114,114,Registered,AED,22860,KC,A,A,ARCH,ID,Spring 2023,SO,AED 22860,CAED,CAED,False,False,False,4.0,4.0
115,115,Registered,AED,22860,KC,B+,C+,ARCH,ID,Spring 2023,FR,AED 22860,CAED,CAED,False,False,False,3.3,2.3
116,116,Registered,AED,22860,KC,C+,,ARCH,OTH,Spring 2023,FR,AED 22860,Other,CAED,False,False,False,2.3,
117,117,Registered,AED,22860,KC,B-,A-,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,2.7,3.7
118,118,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
119,119,Registered,AED,22860,KC,B-,B+,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,2.7,3.3
120,120,Admin Dropped,AED,22860,KC,DR,DR,ARCH,ID,Fall 2023,SO,AED 22860,CAED,CAED,False,True,True,,
121,121,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
122,122,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
123,123,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
124,124,Registered,AED,22860,KC,A,A,ARCH,OTH,Fall 2023,FR,AED 22860,Other,CAED,False,False,False,4.0,4.0
125,125,Registered,AED,22860,KC,A,A,ARCH,OTH,Fall 2023,SO,AED 22860,Other,CAED,False,False,False,4.0,4.0
126,126,Registered,AED,22860,KC,A-,B,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.7,3.0
127,127,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
128,128,Registered,AED,22860,KC,B-,D+,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,2.7,1.3
129,129,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
130,130,Registered,AED,22860,KC,S,S,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
131,131,Registered,AED,22860,KC,F,,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,0.0,
132,132,Registered,AED,22860,KC,A,,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,
133,133,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,SO,AED 22860,CAED,CAED,False,False,False,4.0,4.0
134,134,Registered,AED,22860,KC,F,A-,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,0.0,3.7
135,135,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
136,136,Registered,AED,22860,KC,A,A,ARCH,OTH,Fall 2023,FR,AED 22860,Other,CAED,False,False,False,4.0,4.0
137,137,Registered,AED,22860,KC,,A-,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,,3.7
138,138,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
139,139,Registered,AED,22860,KC,A,,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,
140,140,Stopped Attending - Failed,AED,22860,KC,W,W,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,True,False,False,0.0,0.0
141,141,Registered,AED,22860,KC,B,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.0,4.0
142,142,Registered,AED,22860,KC,C,F,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,2.0,0.0
143,143,Registered,AED,22860,KC,B+,A-,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.3,3.7
144,144,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
145,145,Registered,AED,22860,KC,C-,B+,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,1.7,3.3
146,146,Registered,AED,22860,KC,F,F,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,0.0,0.0
147,147,Registered,AED,22860,KC,A,,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,
148,148,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
149,149,Registered,AED,22860,KC,C,B-,ARCH,ID,Fall 2023,SO,AED 22860,CAED,CAED,False,False,False,2.0,2.7
150,150,Registered,AED,22860,KC,A,F,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,0.0
151,151,Registered,AED,22860,KC,A,A,ARCH,OTH,Fall 2023,FR,AED 22860,Other,CAED,False,False,False,4.0,4.0
152,152,Registered,AED,22860,KC,D+,F,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,1.3,0.0
153,153,Registered,AED,22860,KC,A,F,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,0.0
154,154,Registered,AED,22860,KC,A-,,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.7,
155,155,Registered,AED,22860,KC,B,B,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.0,3.0
156,156,Registered,AED,22860,KC,A,A,ARCH,OTH,Fall 2023,FR,AED 22860,Other,CAED,False,False,False,4.0,4.0
157,157,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
158,158,Registered,AED,22860,KC,B,A-,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.0,3.7
159,159,Registered,AED,22860,KC,B+,B+,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.3,3.3
160,160,Registered,AED,22860,KC,A-,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.7,4.0
161,161,Stopped Attending - Failed,AED,22860,KC,W,F,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,0.0,0.0
162,162,Registered,AED,22860,KC,C-,B,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,1.7,3.0
163,163,Registered,AED,22860,KC,C+,C-,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,2.3,1.7
164,164,Registered,AED,22860,KC,B,B,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.0,3.0
165,165,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
166,166,Registered,AED,22860,KC,C+,C,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,2.3,2.0
167,167,Registered,AED,22860,KC,A-,B+,ARCH,ID,Fall 2023,JR,AED 22860,CAED,CAED,False,False,False,3.7,3.3
168,168,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
169,169,Registered,AED,22860,KC,A,B-,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,2.7
170,170,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
171,171,Registered,AED,22860,KC,B+,B-,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.3,2.7
172,172,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
173,173,Admin Dropped,AED,22860,KC,DR,DR,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,True,True,,
174,174,Registered,AED,22860,KC,B+,A,ARCH,OTH,Fall 2023,FR,AED 22860,Other,CAED,False,False,False,3.3,4.0
175,175,Registered,AED,22860,KC,B+,B,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.3,3.0
176,176,Stopped Attending - Failed,AED,22860,KC,W,W,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,True,False,False,0.0,0.0
177,177,Registered,AED,22860,KC,C-,,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,1.7,
178,178,Registered,AED,22860,KC,F,F,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,0.0,0.0
179,179,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,SO,AED 22860,CAED,CAED,False,False,False,4.0,4.0
180,180,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
181,181,Registered,AED,22860,KC,A-,,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.7,
182,182,Registered,AED,22860,KC,F,C+,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,0.0,2.3
183,183,Registered,AED,22860,KC,A-,B+,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.7,3.3
184,184,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,SO,AED 22860,CAED,CAED,False,False,False,4.0,4.0
185,185,Registered,AED,22860,KC,A,,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,
186,186,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
187,187,Registered,AED,22860,KC,B+,B,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.3,3.0
188,188,Registered,AED,22860,KC,A-,B,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.7,3.0
189,189,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
190,190,Registered,AED,22860,KC,B-,B,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,2.7,3.0
191,191,Registered,AED,22860,KC,B+,A-,ARCH,OTH,Fall 2023,FR,AED 22860,Other,CAED,False,False,False,3.3,3.7
192,192,Registered,AED,22860,KC,B,B,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.0,3.0
193,193,Registered,AED,22860,KC,A-,C-,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.7,1.7
194,194,Std Dropped,AED,22860,KC,DR,DR,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,True,True,,
195,195,Registered,AED,22860,KC,C-,B-,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,1.7,2.7
196,196,Registered,AED,22860,KC,A-,A-,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.7,3.7
197,197,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
198,198,Registered,AED,22860,KC,B,,ARCH,ID,Fall 2023,FR,AED 22860,CAED,CAED,False,False,False,3.0,
199,199,Registered,AED,22860,KC,A,A-,ARCH,OTH,Spring 2024,FR,AED 22860,Other,CAED,False,False,False,4.0,3.7
200,200,Registered,AED,22860,KC,A,A,ARCH,ID,Spring 2024,SO,AED 22860,CAED,CAED,False,False,False,4.0,4.0
201,201,Registered,AED,22860,KC,A,C-,ARCH,OTH,Spring 2024,FR,AED 22860,Other,CAED,False,False,False,4.0,1.7
202,202,Registered,AED,22860,KC,B,B,ARCH,OTH,Spring 2024,FR,AED 22860,Other,CAED,False,False,False,3.0,3.0
203,203,Registered,AED,22860,KC,A-,A-,ARCH,ID,Spring 2024,SO,AED 22860,CAED,CAED,False,False,False,3.7,3.7
204,204,Registered,AED,22860,KC,A,,ARCH,ID,Spring 2024,FR,AED 22860,CAED,CAED,False,False,False,4.0,
205,205,Registered,AED,22860,KC,A-,A-,ARCH,ID,Spring 2024,SO,AED 22860,CAED,CAED,False,False,False,3.7,3.7
206,206,Registered,AED,22860,KC,A,A,ARCH,ID,Spring 2024,SO,AED 22860,CAED,CAED,False,False,False,4.0,4.0
207,207,Registered,AED,22860,KC,A,B,ARCH,OTH,Spring 2024,FR,AED 22860,Other,CAED,False,False,False,4.0,3.0
208,208,Registered,AED,22860,KC,A,A,ARCH,ID,Spring 2024,SO,AED 22860,CAED,CAED,False,False,False,4.0,4.0
209,209,Registered,AED,22860,KC,A,A,ARCH,ID,Spring 2024,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
210,210,Registered,AED,22860,KC,A,A,ARCH,OTH,Spring 2024,FR,AED 22860,Other,CAED,False,False,False,4.0,4.0
211,211,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
212,212,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
213,213,Registered,AED,22860,KC,A-,A,ARCH,ID,Fall 2024,SO,AED 22860,CAED,CAED,False,False,False,3.7,4.0
214,214,Registered,AED,22860,KC,B-,C+,ARCH,ID,Fall 2024,FR,AED 22860,CAED,CAED,False,False,False,2.7,2.3
215,215,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
216,216,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,JR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
217,217,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
218,218,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
219,219,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
220,220,Registered,AED,22860,KC,C-,C-,ARCH,ID,Fall 2024,FR,AED 22860,CAED,CAED,False,False,False,1.7,1.7
221,221,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,CAED,False,False,False,4.0,4.0
222,222,Registered,AED,22860,KC,B+,A,ARCH,ID,Fall 2024,JR,AED 22860,CAED,CAED,False,False,False,3.3,4.0
223,223,Registered,AED,22860,KC,A-,A-,ARCH,ID,Fall 2024,FR,AED 22860,CAED,CAED,False,False,False,3.7,3.7
224,224,Registered,AED,22860,KC,D,B,ARCH,OTH,Fall 2024,FR,AED 22860,Other,CAED,False,False,False,1.0,3.0
