,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class
428,RW,ARCH,16841,KC,C,C,ARCH,OTH,202280,FR
429,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
430,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
431,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
432,RW,ARCH,16841,KC,B+,B-,ARCH,OTH,202280,FR
433,RW,ARCH,16841,KC,A-,B,ARCH,OTH,202280,SO
434,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
435,RW,ARCH,16841,KC,B,A-,ARCH,OTH,202280,JR
436,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
437,RW,ARCH,16841,KC,A,A-,ARCH,OTH,202280,FR
438,RW,ARCH,16841,KC,B+,B+,ARCH,COMA,202280,SO
439,RW,ARCH,16841,KC,C,C,ARCH,OTH,202280,FR
440,RW,ARCH,16841,KC,A-,A,ARCH,OTH,202280,SO
441,RW,ARCH,16841,KC,B-,C-,ARCH,DMP,202280,SO
442,RW,ARCH,16841,KC,B-,B+,ARCH,OTH,202280,FR
443,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
444,RW,ARCH,16841,KC,A-,B,ARCH,COMA,202280,FR
445,RW,ARCH,16841,KC,B+,A-,ARCH,OTH,202280,SO
446,RW,ARCH,16841,KC,A-,B+,ARCH,COMA,202280,FR
447,RW,ARCH,16841,KC,B,C+,ARCH,OTH,202280,JR
448,RW,ARCH,16841,KC,A-,B+,ARCH,OTH,202280,JR
449,RW,ARCH,16841,KC,,A,ARCH,OTH,202280,JR
450,RW,ARCH,16841,KC,B+,A,ARCH,OTH,202280,FR
451,RW,ARCH,16841,KC,A,A-,ARCH,OTH,202280,FR
452,RW,ARCH,16841,KC,B+,B,ARCH,OTH,202280,JR
453,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
454,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
455,RW,ARCH,16841,KC,A-,A-,ARCH,OTH,202280,SO
456,RW,ARCH,16841,KC,B-,C-,ARCH,OTH,202280,FR
457,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
458,RW,ARCH,16841,KC,A,B+,ARCH,OTH,202280,SO
459,RW,ARCH,16841,KC,C,B,ARCH,OTH,202280,FR
460,DD,ARCH,16841,KC,,,ARCH,OTH,202280,SO
461,RW,ARCH,16841,KC,A,,ARCH,OTH,202280,SR
462,RW,ARCH,16841,KC,B,A,ARCH,OTH,202280,FR
463,RW,ARCH,16841,KC,B+,A-,ARCH,OTH,202280,SO
464,RW,ARCH,16841,KC,B+,A,ARCH,OTH,202280,JR
465,RW,ARCH,16841,KC,B-,B,ARCH,OTH,202280,FR
466,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
467,SF,ARCH,16841,KC,SF,D+,ARCH,OTH,202280,SO
468,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,JR
469,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,JR
470,RW,ARCH,16841,KC,A,B+,ARCH,COMM,202280,SO
471,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
472,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
473,RW,ARCH,16841,KC,A-,B,ARCH,OTH,202280,SO
474,RE,ARCH,16841,KC,F,,ARCH,OTH,202280,SO
475,RW,ARCH,16841,KC,B+,B-,ARCH,VCD,202280,JR
476,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
477,RW,ARCH,16841,KC,C-,B,ARCH,OTH,202280,FR
478,RW,ARCH,16841,KC,B-,B-,ARCH,OTH,202280,SO
479,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
480,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
481,RW,ARCH,16841,KC,,F,ARCH,OTH,202280,SO
482,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
483,RW,ARCH,16841,KC,A,B+,ARCH,OTH,202280,SO
484,RW,ARCH,16841,KC,A,A-,ARCH,OTH,202280,FR
485,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
486,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
487,RW,ARCH,16841,KC,B,A-,ARCH,OTH,202280,SO
488,RW,ARCH,16841,KC,B,C,ARCH,COMA,202280,FR
489,RW,ARCH,16841,KC,B,B-,ARCH,OTH,202280,JR
490,RW,ARCH,16841,KC,B+,A,ARCH,OTH,202280,SO
491,RW,ARCH,16841,KC,C-,C-,ARCH,OTH,202280,FR
492,RW,ARCH,16841,KC,A,A,ARCH,COMA,202280,JR
493,RW,ARCH,16841,KC,B,B+,ARCH,VCD,202280,JR
494,RW,ARCH,16841,KC,A,A-,ARCH,DMP,202280,JR
495,RW,ARCH,16841,KC,B+,B-,ARCH,OTH,202280,JR
496,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SR
497,RW,ARCH,16841,KC,B+,B,ARCH,JNL,202280,SO
498,RW,ARCH,16841,KC,B,A-,ARCH,OTH,202280,FR
499,RW,ARCH,16841,KC,A,A-,ARCH,OTH,202280,JR
500,RW,ARCH,16841,KC,A,,ARCH,OTH,202280,FR
501,RW,ARCH,16841,KC,B,A,ARCH,OTH,202280,SO
502,RW,ARCH,16841,KC,A,A,ARCH,COMA,202280,JR
503,RW,ARCH,16841,KC,C,A,ARCH,OTH,202280,FR
504,RW,ARCH,16841,KC,B+,A,ARCH,OTH,202280,FR
505,RW,ARCH,16841,KC,F,C-,ARCH,OTH,202280,SO
506,RW,ARCH,16841,KC,A,,ARCH,OTH,202280,FR
507,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,JR
508,RW,ARCH,16841,KC,A,A-,ARCH,OTH,202280,SO
509,RW,ARCH,16841,KC,F,A,ARCH,OTH,202280,FR
510,RW,ARCH,16841,KC,S,U,ARCH,OTH,202280,FR
511,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SR
512,RW,ARCH,16841,KC,A,,ARCH,VCD,202280,SR
513,RW,ARCH,16841,KC,A-,B,ARCH,OTH,202280,JR
514,RW,ARCH,16841,KC,D,B-,ARCH,OTH,202280,SO
515,RW,ARCH,16841,KC,B,B,ARCH,OTH,202280,FR
516,WW,ARCH,16841,KC,W,,ARCH,OTH,202280,SO
517,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,JR
518,RW,ARCH,16841,KC,A,A,ARCH,COMM,202280,JR
519,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
520,RW,ARCH,16841,KC,B+,B-,ARCH,OTH,202280,SO
521,RW,ARCH,16841,KC,B,A,ARCH,OTH,202280,SO
522,RW,ARCH,16841,KC,F,F,ARCH,OTH,202280,FR
523,RW,ARCH,16841,KC,A,B-,ARCH,OTH,202280,SO
524,RW,ARCH,16841,KC,A-,A-,ARCH,OTH,202280,SO
525,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
526,RW,ARCH,16841,KC,A-,B-,ARCH,OTH,202280,SO
527,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SR
528,RW,ARCH,16841,KC,B,A,ARCH,OTH,202280,SO
529,RW,ARCH,16841,KC,C,C,ARCH,OTH,202280,SR
530,RW,ARCH,16841,KC,B,A,ARCH,OTH,202280,FR
531,RW,ARCH,16841,KC,A,C,ARCH,OTH,202280,SR
532,RW,ARCH,16841,KC,A,A,ARCH,COMM,202280,SR
533,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,JR
534,RW,ARCH,16841,KC,C+,B,ARCH,OTH,202280,JR
535,RW,ARCH,16841,KC,B+,A,ARCH,OTH,202280,SO
536,RW,ARCH,16841,KC,B-,B+,ARCH,COMA,202280,SR
537,RW,ARCH,16841,KC,B-,C+,ARCH,VCD,202280,JR
538,RW,ARCH,16841,KC,B+,B+,ARCH,COMA,202280,FR
539,RW,ARCH,16841,KC,B,A,ARCH,OTH,202280,SR
540,RW,ARCH,16841,KC,A,A-,ARCH,OTH,202280,SO
541,RW,ARCH,16841,KC,A-,B+,ARCH,COMM,202280,SO
542,RW,ARCH,16841,KC,A,A-,ARCH,OTH,202280,SO
543,RW,ARCH,16841,KC,F,F,ARCH,OTH,202280,FR
544,RW,ARCH,16841,KC,A,,ARCH,OTH,202280,SR
545,RW,ARCH,16841,KC,A-,C-,ARCH,OTH,202280,SO
546,RW,ARCH,16841,KC,B+,B,ARCH,COMA,202280,FR
547,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
548,RW,ARCH,16841,KC,A,A-,ARCH,OTH,202280,SR
549,WW,ARCH,16841,KC,W,A,ARCH,OTH,202280,FR
550,RW,ARCH,16841,KC,A,A,ARCH,VCD,202280,SO
551,RW,ARCH,16841,KC,A,A,ARCH,COMA,202280,JR
552,W8,ARCH,16841,KC,,,ARCH,OTH,202280,FR
553,RW,ARCH,16841,KC,A,B+,ARCH,OTH,202280,SR
554,RW,ARCH,16841,KC,B+,B,ARCH,OTH,202280,SO
555,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
556,RW,ARCH,16841,KC,A-,A-,ARCH,OTH,202280,FR
557,RW,ARCH,16841,KC,D+,C,ARCH,OTH,202280,SO
558,RW,ARCH,16841,KC,F,C,ARCH,OTH,202280,SO
559,RW,ARCH,16841,KC,A-,B+,ARCH,OTH,202280,FR
560,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,JR
561,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,JR
562,RW,ARCH,16841,KC,B+,A-,ARCH,OTH,202280,SO
563,RW,ARCH,16841,KC,B-,D,ARCH,OTH,202280,JR
564,RW,ARCH,16841,KC,B,D,ARCH,OTH,202280,JR
565,RW,ARCH,16841,KC,B+,B+,ARCH,OTH,202280,FR
566,RW,ARCH,16841,KC,A-,A-,ARCH,DMP,202280,FR
567,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
568,DD,ARCH,16841,KC,,,ARCH,OTH,202280,SO
569,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,JR
570,RW,ARCH,16841,KC,A,A-,ARCH,DMP,202280,SO
571,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
572,RW,ARCH,16841,KC,A-,B+,ARCH,OTH,202280,SO
573,RW,ARCH,16841,KC,F,SF,ARCH,OTH,202280,SO
574,RW,ARCH,16841,KC,B+,B,ARCH,OTH,202280,SO
575,RW,ARCH,16841,KC,B,B,ARCH,OTH,202280,JR
576,RW,ARCH,16841,KC,A,,ARCH,OTH,202280,SO
577,DD,ARCH,16841,KC,,,ARCH,OTH,202280,FR
578,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
579,RW,ARCH,16841,KC,A,,ARCH,OTH,202280,SO
580,W8,ARCH,16841,KC,,,ARCH,OTH,202280,SR
581,RW,ARCH,16841,KC,B,D,ARCH,OTH,202280,SO
582,RW,ARCH,16841,KC,A-,A,ARCH,OTH,202280,SO
583,RW,ARCH,16841,KC,B+,,ARCH,OTH,202280,JR
584,RW,ARCH,16841,KC,F,A,ARCH,OTH,202280,JR
585,RW,ARCH,16841,KC,B,B+,ARCH,OTH,202280,FR
586,RW,ARCH,16841,KC,A-,A,ARCH,OTH,202280,SO
587,RW,ARCH,16841,KC,A,B,ARCH,OTH,202280,JR
588,RW,ARCH,16841,KC,B,A,ARCH,OTH,202280,JR
589,RW,ARCH,16841,KC,B-,B-,ARCH,OTH,202280,SO
590,RW,ARCH,16841,KC,A,,ARCH,OTH,202280,SO
591,RW,ARCH,16841,KC,C,A-,ARCH,OTH,202280,SO
592,RW,ARCH,16841,KC,B,A,ARCH,OTH,202280,JR
593,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SR
594,RW,ARCH,16841,KC,A,B+,ARCH,OTH,202280,SR
595,RW,ARCH,16841,KC,C-,C-,ARCH,VCD,202280,SO
596,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,JR
597,RW,ARCH,16841,KC,B,B-,ARCH,OTH,202280,SO
598,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
599,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
600,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SR
601,RW,ARCH,16841,KC,A-,A-,ARCH,OTH,202280,SO
602,RW,ARCH,16841,KC,A-,B+,ARCH,FM,202280,JR
603,RW,ARCH,16841,KC,B,A,ARCH,OTH,202280,SR
604,RW,ARCH,16841,KC,A-,A,ARCH,OTH,202280,FR
605,RW,ARCH,16841,KC,A-,B+,ARCH,OTH,202280,JR
606,RW,ARCH,16841,KC,S,S,ARCH,OTH,202280,SO
607,RW,ARCH,16841,KC,B,B+,ARCH,COMA,202280,SO
608,RW,ARCH,16841,KC,A-,A,ARCH,VCD,202280,SR
609,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,JR
610,RW,ARCH,16841,KC,B,B+,ARCH,OTH,202280,FR
611,RW,ARCH,16841,KC,A,A,ARCH,COMA,202280,SO
612,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SR
613,RW,ARCH,16841,KC,B,B,ARCH,OTH,202280,SO
614,RW,ARCH,16841,KC,A,B-,ARCH,OTH,202280,FR
615,RW,ARCH,16841,KC,B+,A,ARCH,FM,202280,SO
616,RW,ARCH,16841,KC,C+,,ARCH,OTH,202280,FR
617,RW,ARCH,16841,KC,A-,A,ARCH,OTH,202280,FR
618,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
619,RW,ARCH,16841,KC,C+,B,ARCH,OTH,202280,JR
620,RW,ARCH,16841,KC,A,B,ARCH,OTH,202280,FR
621,RW,ARCH,16841,KC,B,,ARCH,COMA,202280,FR
622,RW,ARCH,16841,KC,B-,C,ARCH,OTH,202280,SO
623,RW,ARCH,16841,KC,B+,B+,ARCH,COMA,202280,FR
624,RW,ARCH,16841,KC,A,A-,ARCH,OTH,202280,FR
625,RW,ARCH,16841,KC,A,B+,ARCH,OTH,202280,FR
626,RW,ARCH,16841,KC,B,A,ARCH,OTH,202280,FR
627,RW,ARCH,16841,KC,A,A-,ARCH,OTH,202280,FR
628,RW,ARCH,16841,KC,A,A,ARCH,COMA,202280,FR
629,RW,ARCH,16841,KC,B+,B,ARCH,OTH,202280,FR
630,RW,ARCH,16841,KC,A,A,ARCH,COMA,202280,FR
631,RW,ARCH,16841,KC,B+,B,ARCH,OTH,202280,FR
632,RW,ARCH,16841,KC,B+,A-,ARCH,OTH,202280,FR
633,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,JR
634,WW,ARCH,16841,KC,W,C-,ARCH,FM,202280,SO
635,RW,ARCH,16841,KC,A-,A,ARCH,OTH,202280,SO
636,RW,ARCH,16841,KC,B,B+,ARCH,VCD,202280,FR
637,RW,ARCH,16841,KC,A-,,ARCH,FM,202280,SO
638,RW,ARCH,16841,KC,,C,ARCH,OTH,202280,FR
639,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
640,RW,ARCH,16841,KC,B,B,ARCH,OTH,202280,FR
641,RW,ARCH,16841,KC,B+,B-,ARCH,OTH,202280,SO
642,RW,ARCH,16841,KC,A,,ARCH,OTH,202280,FR
643,RW,ARCH,16841,KC,A,B+,ARCH,OTH,202280,FR
644,RW,ARCH,16841,KC,A-,B,ARCH,OTH,202280,FR
645,RW,ARCH,16841,KC,C-,F,ARCH,OTH,202280,FR
646,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
647,RW,ARCH,16841,KC,B-,D,ARCH,COMA,202280,FR
648,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
649,RW,ARCH,16841,KC,F,D,ARCH,OTH,202280,FR
650,RW,ARCH,16841,KC,A-,A-,ARCH,OTH,202280,FR
651,RW,ARCH,16841,KC,C-,A-,ARCH,COMA,202280,FR
652,RW,ARCH,16841,KC,,B,ARCH,OTH,202280,FR
653,RW,ARCH,16841,KC,C,C-,ARCH,OTH,202280,FR
654,RW,ARCH,16841,KC,F,D+,ARCH,OTH,202280,SR
655,RW,ARCH,16841,KC,D,D,ARCH,OTH,202280,SO
656,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
657,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
658,RW,ARCH,16841,KC,A-,B+,ARCH,OTH,202280,FR
659,RW,ARCH,16841,KC,C+,B,ARCH,OTH,202280,JR
660,RW,ARCH,16841,KC,A-,A,ARCH,OTH,202280,FR
661,RW,ARCH,16841,KC,A,B+,ARCH,OTH,202280,SO
662,RW,ARCH,16841,KC,C,A,ARCH,OTH,202280,SO
663,RW,ARCH,16841,KC,B+,B,ARCH,OTH,202280,FR
664,RW,ARCH,16841,KC,B-,C,ARCH,OTH,202280,SR
665,RW,ARCH,16841,KC,A,A-,ARCH,COMA,202280,FR
666,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
667,RW,ARCH,16841,KC,B+,C+,ARCH,OTH,202280,FR
668,RW,ARCH,16841,KC,A-,B,ARCH,VCD,202280,FR
669,RW,ARCH,16841,KC,C,B,ARCH,OTH,202280,FR
670,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
671,RW,ARCH,16841,KC,B,A-,ARCH,OTH,202280,FR
672,RW,ARCH,16841,KC,C,B,ARCH,OTH,202280,SR
673,RW,ARCH,16841,KC,A,,ARCH,OTH,202280,SR
674,RW,ARCH,16841,KC,C-,C,ARCH,COMA,202280,FR
675,RW,ARCH,16841,KC,A-,B,ARCH,COMA,202280,FR
676,RW,ARCH,16841,KC,A,A,ARCH,COMA,202280,SO
677,RW,ARCH,16841,KC,B,A,ARCH,OTH,202280,FR
678,WW,ARCH,16841,KC,W,A,ARCH,OTH,202280,FR
679,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
680,RW,ARCH,16841,KC,A-,B,ARCH,OTH,202280,FR
681,RW,ARCH,16841,KC,A-,B,ARCH,COMA,202280,FR
682,RW,ARCH,16841,KC,A,A,ARCH,COMA,202280,FR
683,RW,ARCH,16841,KC,B,B,ARCH,EMAT,202280,FR
684,RW,ARCH,16841,KC,B,B-,ARCH,OTH,202280,SO
685,RW,ARCH,16841,KC,F,D,ARCH,OTH,202280,FR
686,WW,ARCH,16841,KC,W,NF,ARCH,OTH,202280,FR
687,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
688,RW,ARCH,16841,KC,A,A,ARCH,COMA,202280,FR
689,RW,ARCH,16841,KC,A,A-,ARCH,OTH,202280,FR
690,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
691,RW,ARCH,16841,KC,B,C+,ARCH,OTH,202280,SR
692,RW,ARCH,16841,KC,C+,B,ARCH,OTH,202280,JR
693,RW,ARCH,16841,KC,A-,A,ARCH,OTH,202280,SO
694,RW,ARCH,16841,KC,C,,ARCH,OTH,202280,FR
695,RW,ARCH,16841,KC,A,A-,ARCH,OTH,202280,FR
696,RW,ARCH,16841,KC,A,B+,ARCH,OTH,202280,SO
697,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
698,RW,ARCH,16841,KC,A-,F,ARCH,OTH,202280,FR
699,RW,ARCH,16841,KC,A-,A,ARCH,OTH,202280,SO
700,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
701,RW,ARCH,16841,KC,A,A,ARCH,COMA,202280,FR
702,WW,ARCH,16841,KC,W,,ARCH,OTH,202280,FR
703,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
704,RE,ARCH,16841,KC,B-,B,ARCH,OTH,202280,FR
705,RW,ARCH,16841,KC,B-,B-,ARCH,OTH,202280,SR
706,RW,ARCH,16841,KC,B,A-,ARCH,OTH,202280,FR
707,RW,ARCH,16841,KC,D,A,ARCH,OTH,202280,FR
708,RW,ARCH,16841,KC,A,,ARCH,COMA,202280,FR
709,RW,ARCH,16841,KC,A,B,ARCH,OTH,202280,FR
710,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
711,RW,ARCH,16841,KC,C-,C-,ARCH,COMA,202280,FR
712,RW,ARCH,16841,KC,A-,C,ARCH,COMA,202280,FR
713,RW,ARCH,16841,KC,A,A,ARCH,COMA,202280,FR
714,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
715,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,JR
716,RW,ARCH,16841,KC,B-,B-,ARCH,COMA,202280,FR
717,RW,ARCH,16841,KC,B,B-,ARCH,OTH,202280,SO
718,RW,ARCH,16841,KC,B,B+,ARCH,OTH,202280,FR
719,RW,ARCH,16841,KC,F,D,ARCH,COMA,202280,FR
720,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
721,RE,ARCH,16841,KC,B,B,ARCH,COMM,202280,SO
722,WW,ARCH,16841,KC,W,,ARCH,ADV,202280,FR
723,DD,ARCH,16841,KC,,,ARCH,THEA,202280,FR
724,RW,ARCH,16841,KC,C,D,ARCH,OTH,202280,FR
725,RW,ARCH,16841,KC,C,B-,ARCH,COMA,202280,FR
726,RW,ARCH,16841,KC,B+,B,ARCH,OTH,202280,FR
727,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
728,RW,ARCH,16841,KC,C+,B,ARCH,OTH,202280,FR
729,RW,ARCH,16841,KC,C,B,ARCH,OTH,202280,FR
730,RW,ARCH,16841,KC,A-,,ARCH,JNL,202280,FR
731,RW,ARCH,16841,KC,B,B-,ARCH,OTH,202280,FR
732,SF,ARCH,16841,KC,SF,A,ARCH,OTH,202280,FR
733,RW,ARCH,16841,KC,A-,C+,ARCH,OTH,202280,FR
734,RW,ARCH,16841,KC,A,A,ARCH,COMA,202280,FR
735,RW,ARCH,16841,KC,B+,B,ARCH,OTH,202280,FR
736,RW,ARCH,16841,KC,B+,A,ARCH,OTH,202280,FR
737,RW,ARCH,16841,KC,A-,A,ARCH,OTH,202280,SO
738,RW,ARCH,16841,KC,B-,,ARCH,OTH,202280,FR
739,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
740,RW,ARCH,16841,KC,A,A-,ARCH,OTH,202280,FR
741,ND,ARCH,16841,KC,,,ARCH,COMA,202280,SO
742,WW,ARCH,16841,KC,W,,ARCH,OTH,202280,FR
743,RW,ARCH,16841,KC,A,,ARCH,OTH,202280,SO
744,RW,ARCH,16841,KC,A-,A-,ARCH,OTH,202280,FR
745,RW,ARCH,16841,KC,A,A,ARCH,COMA,202280,FR
746,RW,ARCH,16841,KC,C-,C-,ARCH,COMA,202280,SO
747,RW,ARCH,16841,KC,A-,A-,ARCH,OTH,202280,FR
748,RW,ARCH,16841,KC,A,C+,ARCH,OTH,202280,FR
749,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
750,RW,ARCH,16841,KC,B-,B+,ARCH,COMA,202280,SO
751,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
752,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
753,RW,ARCH,16841,KC,A,B,ARCH,COMA,202280,FR
754,RW,ARCH,16841,KC,B,B-,ARCH,OTH,202280,SO
755,RW,ARCH,16841,KC,C,D+,ARCH,OTH,202280,FR
756,RW,ARCH,16841,KC,B-,B,ARCH,OTH,202280,JR
757,RW,ARCH,16841,KC,A,A,ARCH,COMA,202280,FR
758,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
759,RW,ARCH,16841,KC,A-,A,ARCH,COMA,202280,FR
760,RW,ARCH,16841,KC,D+,C-,ARCH,COMA,202280,FR
761,RW,ARCH,16841,KC,A,,ARCH,OTH,202280,SO
762,RW,ARCH,16841,KC,B-,B,ARCH,OTH,202280,FR
763,WW,ARCH,16841,KC,W,,ARCH,OTH,202280,FR
764,RW,ARCH,16841,KC,B+,A-,ARCH,OTH,202280,SO
765,RW,ARCH,16841,KC,B+,F,ARCH,COMA,202280,JR
766,RW,ARCH,16841,KC,A-,A,ARCH,DMP,202280,SO
767,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
768,W8,ARCH,16841,KC,,,ARCH,COMA,202280,FR
769,RW,ARCH,16841,KC,A-,A,ARCH,OTH,202280,FR
770,RW,ARCH,16841,KC,A-,C+,ARCH,OTH,202280,FR
771,RW,ARCH,16841,KC,A-,B,ARCH,COMA,202280,FR
772,RW,ARCH,16841,KC,A-,A,ARCH,FM,202280,SR
773,RW,ARCH,16841,KC,B+,A,ARCH,OTH,202280,FR
774,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
775,RW,ARCH,16841,KC,B+,B,ARCH,COMA,202280,FR
776,RW,ARCH,16841,KC,A-,A-,ARCH,COMA,202280,FR
777,RW,ARCH,16841,KC,B,C+,ARCH,COMA,202280,FR
778,RW,ARCH,16841,KC,D,D,ARCH,OTH,202280,FR
779,RW,ARCH,16841,KC,A,A,ARCH,COMA,202280,FR
780,RW,ARCH,16841,KC,B-,B+,ARCH,OTH,202280,SO
781,WW,ARCH,16841,KC,W,D+,ARCH,OTH,202280,FR
782,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
783,RW,ARCH,16841,KC,B+,,ARCH,OTH,202280,FR
784,RW,ARCH,16841,KC,A,B,ARCH,OTH,202280,SO
785,RW,ARCH,16841,KC,B,B-,ARCH,COMM,202280,SR
786,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
787,RW,ARCH,16841,KC,A,,ARCH,OTH,202280,FR
788,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
789,RW,ARCH,16841,KC,A,A-,ARCH,OTH,202280,FR
790,RW,ARCH,16841,KC,S,S,ARCH,OTH,202280,SO
791,RW,ARCH,16841,KC,C,C+,ARCH,OTH,202280,JR
792,W8,ARCH,16841,KC,,,ARCH,OTH,202280,JR
793,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
794,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,JR
795,RW,ARCH,16841,KC,C+,C,ARCH,COMA,202280,FR
796,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,SO
797,RW,ARCH,16841,KC,B+,B,ARCH,OTH,202280,FR
798,WW,ARCH,16841,KC,W,,ARCH,OTH,202280,FR
799,RW,ARCH,16841,KC,B,B,ARCH,OTH,202280,SO
800,RW,ARCH,16841,KC,A,A-,ARCH,OTH,202280,FR
801,RW,ARCH,16841,KC,B,B+,ARCH,OTH,202280,FR
802,RW,ARCH,16841,KC,A,A,ARCH,OTH,202280,FR
803,RW,ARCH,16841,KC,A,B,ARCH,OTH,202310,SO
804,RW,ARCH,16841,KC,B,B-,ARCH,OTH,202310,JR
805,RW,ARCH,16841,KC,C,B-,ARCH,OTH,202310,FR
806,RW,ARCH,16841,KC,C,C-,ARCH,OTH,202310,FR
807,RW,ARCH,16841,KC,B,C-,ARCH,FM,202310,SO
808,RW,ARCH,16841,KC,F,A-,ARCH,COMA,202310,SO
809,RW,ARCH,16841,KC,B-,B,ARCH,OTH,202310,FR
810,RW,ARCH,16841,KC,A,A,ARCH,FM,202310,SO
811,RW,ARCH,16841,KC,A,A,ARCH,OTH,202310,SO
812,RW,ARCH,16841,KC,B,,ARCH,OTH,202310,FR
813,RW,ARCH,16841,KC,B+,,ARCH,FD,202310,FR
814,RW,ARCH,16841,KC,B-,C,ARCH,OTH,202310,FR
815,RW,ARCH,16841,KC,A-,C-,ARCH,OTH,202310,SO
816,RW,ARCH,16841,KC,A,A,ARCH,OTH,202310,SO
817,RW,ARCH,16841,KC,C+,B+,ARCH,OTH,202310,SR
818,RW,ARCH,16841,KC,A,B,ARCH,COMA,202310,SO
819,RW,ARCH,16841,KC,A,A,ARCH,OTH,202310,FR
